Subject,Condition,Speed,Target,Balance,n_samples,Comp1,Comp2,Comp3,Comp4,Comp5
BMH10,s0a2b0,0,2,0,17700,-1.3823104594926146,0.9298950340499628,0.8979962579830253,-0.11510596191316007,-0.4766225299317086
BMH10,s0a2b1,0,2,1,17900,-1.3082326913162172,0.6707327811578976,-0.5402752121238893,-0.19712069746899008,0.15525437400372086
BMH10,s0a2b2,0,2,2,23400,-0.3724395050925124,-1.2886776950551682,-0.4682362599668067,0.32277551202792004,0.7419870411313185
BMH10,s1a0b0,1,0,0,13500,1.0163807730151446,-0.5312532925015604,0.11974830340846569,-0.16395559010924618,-0.48412935054353673
BMH10,s1a0b1,1,0,1,10700,1.2254948683781515,0.6386661545914558,0.1340651532581631,0.1331381437660237,0.01991466243781004
BMH10,s1a0b2,1,0,2,11000,0.5672473726127932,-0.4018119461589911,0.07996804093894151,-0.10166975395861184,-0.22808049562973978
BMH10,s1a1b0,1,1,0,19300,-0.3886288072793838,-0.07582122419300212,0.06976133431905505,0.06688243158050468,-0.15993336557539925
BMH10,s1a1b1,1,1,1,13100,-0.3971387180326045,-0.006481952226357397,-0.1481692959455968,-0.5191841114743299,-0.4471111450113709
BMH10,s1a1b2,1,1,2,15500,-0.11403950173490769,-0.5451800512438656,-0.3041382243890289,-0.045243090660040834,0.04324135796798765
BMH10,s1a2b0,1,2,0,11200,0.9704464827260275,0.31996833373769346,-0.09184578214389869,-0.23417259084384837,-0.4927402289460153
BMH10,s1a2b1,1,2,1,11100,0.5781740249924304,0.2964989645229685,-0.04324213911504382,-0.35144678218929193,-0.547475442288511
BMH10,s1a2b2,1,2,2,17700,0.037563523454809816,0.26814667145671167,-0.29137573479651974,0.252686821813954,0.6753253951884048
BMH10,s2a0b0,2,0,0,11500,1.4161477089019188,0.9574118341992548,0.31622717275060486,0.2417830745694757,-0.042852317837771915
BMH10,s2a0b1,2,0,1,11900,1.2480914138219354,0.7412670265913689,0.0803845392648816,0.48283703553317614,-0.130215010412487
BMH10,s2a0b2,2,0,2,11500,1.0296360629427672,0.14539949749127143,0.49926653298080037,0.47917257215823617,0.3163467950535663
BMH10,s2a1b0,2,1,0,13000,1.4127086013996282,0.4120416192360756,0.021140817245495127,-0.06903051736632869,-0.4233717628561552
BMH10,s2a1b1,2,1,1,7000,0.25687585907658733,1.443899719540245,0.052653437896252146,-0.1885090143511477,1.3407519523669715
BMH10,s2a1b2,2,1,2,11400,1.0560415391149904,-0.1251129844892097,0.22351267328414978,0.29388458993030947,-0.11658395737976701
BMH10,s2a2b0,2,2,0,12300,1.2466939252333702,1.4562861020688174,0.050504319893927556,0.29055526771302104,-0.04293755182357573
BMH10,s2a2b1,2,2,1,12000,1.3593675388687663,1.1628472233744447,-0.15926924264922665,0.00044756823213846895,-0.3308520757974611
BMH10,s2a2b2,2,2,2,7200,1.058047897858151,1.1528997082949148,0.19095991860897432,0.5544071486877332,1.1351927664835033
BMH13,s0a0b0,0,0,0,16400,-2.7249442364489123,-4.692760022080336,-1.0185593827383201,-0.11069102545065836,-0.4699443348156403
BMH13,s0a0b1,0,0,1,12500,-1.5124574658344137,-3.8953804247805004,-1.7355948664725103,-0.66643401467096,-0.3096402230824136
BMH13,s0a0b2,0,0,2,15500,-2.12743100884613,-3.934507520181909,-1.0752216268906598,-0.2065434618002496,-0.5526875531366603
BMH13,s0a1b0,0,1,0,14100,-2.173946844002578,-2.670345843012061,-1.2318317849489302,-0.6002305824361949,-0.6691826151147914
BMH13,s0a1b1,0,1,1,13200,-1.9507336752068472,-2.302353069346641,-0.46839688323744266,-0.16444995712584143,-0.37649908495489615
BMH13,s0a1b2,0,1,2,13900,-1.6835359125358624,-1.0451234408595813,-0.7872667347040703,-1.0583329142172926,-0.26655579352873565
BMH13,s0a2b0,0,2,0,14400,-2.1046081018533074,-2.9890710785541836,-1.03662232967306,-0.8459761317965517,-0.564789570803984
BMH13,s0a2b1,0,2,1,17200,-1.9412320017016036,-0.6975947765130818,-0.3170493503623083,-0.9102836909950386,-0.13538546831539847
BMH13,s0a2b2,0,2,2,19500,1.9721053942817888,1.4002015398291237,-0.2623029414295858,0.46068148074918963,1.0308542010759039
BMH13,s1a0b0,1,0,0,11200,-1.245334757903564,-3.5839815028882938,1.6477252962993132,1.0440848365035584,-0.10505567495717559
BMH13,s1a0b1,1,0,1,10900,-1.1529461145859863,-3.123449043689909,-0.5736824647291225,-0.34429610880083245,-0.4454250217409136
BMH13,s1a0b2,1,0,2,10500,-0.6682129319070739,-2.824995088819414,1.047065874401875,0.5925552043724399,-0.21019298890646376
BMH13,s1a1b0,1,1,0,11400,-0.7397919229605542,-2.04337352334111,-0.5830383196511156,-1.0486707268289168,-0.49795284033057324
BMH13,s1a1b1,1,1,1,10700,-1.0079385343270708,-1.5986139091891998,-0.4613288440222223,-0.7637546028023336,-0.473985440336193
BMH13,s1a1b2,1,1,2,10800,-1.0426883118537873,-0.06482493040010946,-0.5760689379136364,-0.5267403087615654,-0.21705442609535916
BMH13,s1a2b0,1,2,0,14300,-1.960411507534067,-1.1583925090142702,-0.07780997160484258,-0.18455831131338718,-0.03943326030534579
BMH13,s1a2b1,1,2,1,11500,-1.1333211599281234,-1.3975232687951062,-0.2963259726655669,-0.7781884085992817,-0.3487603121227068
