Subject,Condition,Speed,Target,Balance,n_samples,Comp1,Comp2,Comp3,Comp4,Comp5
BMH10,s2a1b2,2,1,2,1,-56.46754956261302,66.66054863351428,3.938902540846049,3.610380243085304,-19.650733277348543
BMH10,s2a2b0,2,2,0,1,79.26011741080883,-17.143232559501328,-78.24686120686552,-16.83076965218237,0.9119587153868134
BMH10,s2a2b1,2,2,1,1,88.06481780609026,-3.5279729885068307,-26.079118566513213,0.872850306731928,1.5752507791240056
BMH10,s2a2b2,2,2,2,1,-84.88462294611868,27.102761496939035,-7.6060487568029576,32.110038991910365,10.836803726547041
BMH13,s0a0b0,0,0,0,1,-127.75494168821014,-131.3459344056065,-45.87767370893503,-16.205924569074526,-1.9084672389416029
BMH13,s0a0b1,0,0,1,1,-84.64954766857625,-112.56851191637925,-10.327223952819098,6.580207029818063,4.6549764420333615
BMH13,s0a0b2,0,0,2,1,-175.58736222627365,-118.36506721159468,-18.788796973137067,34.7267067142382,-3.330222610521439
BMH13,s0a1b0,0,1,0,1,-0.22068763264175048,53.567544497570736,-71.9741012435389,1.652463162609174,-7.349943225854702
BMH13,s0a1b1,0,1,1,1,2.693369707629823,78.98620805519555,-46.48039167184906,13.494731383579799,-5.010240413480504
BMH13,s0a1b2,0,1,2,1,1.2178069987205065,61.50395228470444,13.008636114165087,24.518544041673135,18.654484435699942
BMH13,s0a2b0,0,2,0,1,-11.300352909444188,78.71628689671809,-61.84537473579111,-17.146668251174876,17.029935086338984
BMH13,s0a2b1,0,2,1,1,2.1733266896708914,77.4242569526329,-13.764733163350863,30.760257038857592,-0.5645194071105049
BMH13,s0a2b2,0,2,2,1,-249.25495534567827,156.66313580859924,115.30195275261083,-43.21139932605759,-13.466598436680728
BMH13,s1a0b0,1,0,0,1,16.555254107445037,-105.11682374948467,-8.65555974871135,-31.347745358228657,-4.674807588362169
BMH13,s1a0b1,1,0,1,1,25.35805212572972,-75.45869436529152,-7.339868711902469,10.931593950698584,-6.3163880772641425
BMH13,s1a0b2,1,0,2,1,-70.0856268712273,-84.24419875213248,23.476629849105887,35.841043747507356,-8.125159939982618
BMH13,s1a1b0,1,1,0,1,11.471147854835301,39.057154486706125,-75.87647954065785,-17.22522612925321,-8.541642613229739
BMH13,s1a1b1,1,1,1,1,19.17773302530142,26.938777624523603,-18.1790054610696,-3.3209791678517053,9.473579199710565
BMH13,s1a1b2,1,1,2,1,15.113506201270726,34.069672211876785,28.716020814082196,33.5191080259027,2.183149608542977
BMH13,s1a2b0,1,2,0,1,-9.261486926999732,80.87801675351251,-59.789998862179765,-26.33037567539331,-2.9259646204645344
BMH13,s1a2b1,1,2,1,1,10.888927332075777,59.72614081998852,-17.84120826178504,4.236495014472087,3.8798434184298296
BMH13,s1a2b2,1,2,2,1,15.095991438843862,72.22260894766228,-5.959905598792841,31.89054945361241,-8.256935245615564
BMH13,s2a0b0,2,0,0,1,191.47192363320394,-31.48303861329579,31.301469313902505,-32.31315714065133,-14.5312329733328
BMH13,s2a0b1,2,0,1,1,74.45487208509545,-32.71865952497157,3.585959871215594,-23.61526040588404,-20.85264446639902
BMH13,s2a0b2,2,0,2,1,137.45420547214462,2.858130786478862,57.619769344974344,31.331293691679022,-12.4837878922821
BMH13,s2a1b0,2,1,0,1,33.1205312882973,-63.1413304706404,39.369966969095806,-42.992036615353754,11.468440990974587
BMH13,s2a1b1,2,1,1,1,41.78852849212469,1.4040566170136026,4.026207636635366,12.45238149663247,-2.7189844040842233
BMH13,s2a1b2,2,1,2,1,32.0647923699414,-9.075501922739345,49.53649468431256,17.214428709654136,6.83816098228594
BMH13,s2a2b0,2,2,0,1,25.57284490117847,-23.110745848724676,16.576319909335552,-42.36691129713304,10.649486392514737
BMH13,s2a2b1,2,2,1,1,34.79047963543271,-25.872649335927036,22.30589844530918,-12.944362284567891,25.343914401745042
BMH13,s2a2b2,2,2,2,1,37.65166791011054,-11.514786626395244,57.874995929776,19.870242759688786,10.881568195330624
