Subject,Condition,Speed,Target,Balance,n_samples,Comp1,Comp2,Comp3,Comp4,Comp5
BMH08,s2a1b0,2,1,0,5300,4.035308393915555,2.7398816867530544,2.3399419162791943,-0.9642591256797975,-0.026122133495922364
BMH08,s2a1b1,2,1,1,5300,3.531405129941287,1.4612061830755902,1.8178877943526228,-0.19681987610266152,0.4006721027756632
BMH08,s2a1b2,2,1,2,4700,4.682134008392587,3.392297626468066,4.787589622368486,1.318308297811078,-3.1211671940065333
BMH08,s2a2b0,2,2,0,5400,2.962301836901814,1.1974877707573344,0.5875452412402513,0.6673489513086199,-1.9743763626528053
BMH08,s2a2b1,2,2,1,5300,7.415984856656251,4.121894192180569,4.626179663641843,0.7385512015273424,-1.3455543565376393
BMH08,s2a2b2,2,2,2,5700,6.120051011099729,3.0999406774822074,3.1833661154732087,1.3958549692794113,-1.8252942627889301
BMH09,s0a0b0,0,0,0,5400,0.3900111202262722,7.148117629236456,3.7577364267451263,6.633775542006432,5.2672858029922605
BMH09,s0a0b1,0,0,1,5000,-5.980765986825307,-4.58088568284389,-2.8173954032152477,-0.46777703405337495,0.4579414767808486
BMH09,s0a0b2,0,0,2,4400,-4.94009496041354,-2.456965876600611,-1.289211769354391,-1.6702994220300487,0.3195033722630823
BMH09,s0a1b0,0,1,0,700,1.3236261266217888,-0.26938266984355225,-1.3190549055992942,-8.443417402256928,-1.9392061057439167
BMH09,s0a1b1,0,1,1,4000,-1.7018177079368375,-2.770799591818525,-2.691971681558667,-4.752823801076017,-0.3357046147025433
BMH09,s0a1b2,0,1,2,3300,0.9700632625072622,4.322541375167158,3.5251458468518924,3.0810490624849747,2.5561458529147956
BMH09,s0a2b0,0,2,0,600,-0.28736070768587507,-1.4898317722716088,-2.1384055525935484,-5.898175612721049,-1.568415268052271
BMH09,s0a2b1,0,2,1,3700,0.15688007899115505,-0.17076416654133444,-1.3362855279390304,-5.850647888968015,-2.141358264031429
BMH09,s0a2b2,0,2,2,4100,1.8241644632387384,1.7873628614861297,-0.31694499406728227,-4.863167744239769,1.6889207245775943
BMH09,s1a0b0,1,0,0,5700,-0.08329825735300013,-1.7685508477400778,-0.3511750013530751,0.8583255942044928,-1.7167954451978116
BMH09,s1a0b1,1,0,1,5800,-1.5272166105448957,-2.4060394268016814,-0.9969485360166791,1.241595588958152,-1.6778918509917724
BMH09,s1a0b2,1,0,2,5500,-1.1587786286142716,-1.0576061841841824,-1.211039853462502,0.9658181357674133,0.7283199466075112
BMH09,s1a1b0,1,1,0,5100,-2.998180493657363,-3.9564458761286874,-1.9977152254096486,-0.37478218237190664,-0.3012964568154957
BMH09,s1a1b1,1,1,1,5200,-1.8377434988199222,-3.2533236754565,-1.6105074822551981,-1.0891152235909638,-0.027131496024272853
BMH09,s1a1b2,1,1,2,5500,-1.168166015594089,-0.912660748916285,-0.7805410600879615,-0.6460937391536336,-0.25409909068383
BMH09,s1a2b0,1,2,0,4900,3.4403161010257692,1.6822922655240584,0.45814451343097506,-7.790875350497587,-3.8649993856053904
BMH09,s1a2b1,1,2,1,4400,2.28018679390051,1.004851914799912,-0.8616180418046904,-8.397150586250683,-2.551985081872073
BMH09,s1a2b2,1,2,2,4600,3.085151168353627,6.82824057544396,3.5265836425616586,5.88443488944331,5.32505922714719
BMH09,s2a0b0,2,0,0,5900,-0.10200898709261512,0.11182557603949299,-0.07952851613683717,3.657236619086524,0.2331701154295394
BMH09,s2a0b1,2,0,1,5800,-1.5381670966623382,-2.6247217759262167,-1.594199467751615,2.0001020424483045,-0.3457409238938569
BMH09,s2a0b2,2,0,2,4300,-0.40642369280053414,0.14551625276076627,-0.24786193543366958,3.9105763734655135,0.5160687590031965
BMH09,s2a1b0,2,1,0,5000,2.2502618504242906,-0.3174444223986987,0.4002882306503594,-3.9578830894611623,-2.4518530088030333
BMH09,s2a1b1,2,1,1,5900,1.4777281361927073,1.8770421685255478,2.3859682830282005,4.0413878521896915,-2.5374159779442262
BMH09,s2a1b2,2,1,2,5600,-0.12568550600918094,-2.011851833952026,-0.7365040286997354,0.8658789203253037,-0.3529800973943165
BMH09,s2a2b0,2,2,0,5900,0.9435091448306008,-0.34045298484411596,-0.24175204046616758,-0.2866153735062168,0.6601550240773192
BMH09,s2a2b1,2,2,1,5300,3.863301991013318,4.8895365429713475,5.60425225631966,6.103030339000675,1.8635430223932203
BMH09,s2a2b2,2,2,2,5700,2.839463676390799,1.0568659827264253,0.040053935466046964,-2.461441338587172,0.38071500338164144
BMH10,s0a0b0,0,0,0,5000,-3.7158819613886096,-0.6029991720578872,-0.24836241792212818,-2.0385236304368832,-0.3406266215448941
BMH10,s0a0b1,0,0,1,5800,-0.5566169831014091,-1.31173414739617,-0.7431032009703785,0.08439894670165221,-2.3863428403216584
BMH10,s0a0b2,0,0,2,5200,-1.327033668240802,-0.010346196843968898,-0.5157342120424819,0.5069735013120222,-1.2186544254385725
BMH10,s0a1b0,0,1,0,1900,-2.6123989044219575,-0.1808741985933319,-1.4870006159159153,0.713022629878343,2.869287043962622
BMH10,s0a1b1,0,1,1,3800,-1.5563330403265767,0.1767146526020163,-0.743956785033077,2.5514647703364397,1.5230920892989366
BMH10,s0a1b2,0,1,2,4900,-0.683590492542282,-0.04417641349403987,-1.5191341175268902,2.662616801811908,-0.9935153007263674
BMH10,s0a2b0,0,2,0,4000,-3.641528190883665,1.7725739818977642,0.06565881322577798,-0.26074736995253545,4.289841731467057
BMH10,s0a2b1,0,2,1,4200,-0.8606185222507069,-0.38057825964019537,-1.0481819708715039,2.198840023935347,0.34213436877263476
BMH10,s0a2b2,0,2,2,5400,0.1830462112227069,0.23195705640147488,-0.9406222097067345,2.9739016473425735,-0.34500809826504647
BMH10,s1a0b0,1,0,0,4800,-0.6553875716429339,-0.3983197717179343,0.7481481100314009,-1.5801479873790982,-0.9467382166726496
BMH10,s1a0b1,1,0,1,4100,-0.14153611751320397,0.45930565486008285,0.9160517866292855,-1.4458001193389807,0.07492388944606118
BMH10,s1a0b2,1,0,2,4000,-0.18934254765774408,-0.4338412276104648,0.2332381457881339,-1.074932139138916,-1.565596366599647
BMH10,s1a1b0,1,1,0,4700,-1.7059751887257026,0.08901815930004439,-0.015154085418667926,-0.15355546002432371,1.2028317293496305
BMH10,s1a1b1,1,1,1,4300,-0.9687826102883329,-0.3656278436700809,-0.23216162948443386,0.02707812462320523,1.6413407777801639
BMH10,s1a1b2,1,1,2,5300,0.9143591584000618,-0.4676306476096637,-0.3543654735222126,0.7590710104287531,-1.727011239879233
BMH10,s1a2b0,1,2,0,5000,0.3383908421715699,-0.0450699130860036,0.22305381593884868,-1.2478798808550187,1.0207526184724776
BMH10,s1a2b1,1,2,1,4700,0.1432108327916882,-0.06289046347778061,-0.12006961915099505,-0.2159004430048188,0.8742069365446171
BMH10,s1a2b2,1,2,2,5400,2.8116816585208886,0.06699673670827555,0.13326635134978082,2.5237466294565145,2.5610500093029285
